name, math, english, programming_1, programming_2, statistics, business
Dean Perry,42,30,46,27,16
Roger Pane,30,74,5,79,26
Mark Wrye,13,22,22,18,30
Oliver Langham,85,5,20,22,49
Harry Wilson,89,85,47,31,11
Joseph Spickard,54,21,65,67,100
Ruby Ricley,59,40,47,94,18
Shannon Schulle,85,89,92,98,59
Nora Kibby,74,45,36,19,11
Michelle Kent,75,59,7,46,14
Larry Cribb,20,60,81,38,38
Shirley Acevedo,66,69,15,58,65
Earl Erickson,55,28,13,79,6
Beverly Morris,69,65,8,79,63
Jill Dodds,90,65,48,15,20
Abby Dorman,40,37,76,96,40
Dora Morton,83,45,66,2,60
Geoffrey Russell,79,66,49,41,90
Clarence Fuller,44,36,11,61,85
Joyce Casad,18,82,87,15,3
Jaclyn Dickerman,74,33,18,53,87
Aaron Cummings,76,52,25,19,55
Michael Rees,86,2,21,91,13
Jane Bloom,97,62,54,45,90
Javier Poremski,62,36,77,15,20
Katrina Sweet,49,11,89,82,55
Erna Burke,89,11,67,26,74
Charles Mcintyre,86,14,93,75,82
David Bartz,7,39,24,0,95
Vickie Burtch,0,44,78,81,39
John Muraoka,0,15,26,51,32
Vernie Schmidt,72,44,51,22,22
Edward Julius,26,17,87,17,19
Ella Hall,84,10,73,48,96
Carol Caruthers,10,100,62,24,100
Anna Vidal,87,64,23,39,81
Karen Bushnell,23,5,22,61,94
Deborah Driscoll,22,5,63,13,81
Benjamin Winters,69,27,99,24,74
Bart Shirley,12,2,63,50,11
Joshua Dupuy,60,23,41,90,64
Joann Marrow,91,33,16,63,10
Danny Mulholland,24,3,69,67,98
Steven Faulds,13,30,97,85,98
Dennis Wagner,87,4,41,38,3
Maria Porch,40,13,77,48,21
Rachel Neblett,89,75,87,30,42
Michelle Morton,7,52,69,52,55
Stephen Part,84,76,43,36,23
Marlene Shafer,62,0,31,28,43
Troy Galvan,75,96,31,57,54
Cory Toledo,12,92,39,76,89
Georgia Fuller,55,14,93,98,88
Lanette Boyd,85,86,88,46,61
Emanuel Wasmer,50,54,32,73,60
Gerald Goins,80,100,9,84,62
Daniel Wilson,14,70,83,81,89
Orpha Harp,36,16,53,73,36
Lorrie Christiansen,83,66,84,26,5
Elizabeth Hyde,57,33,76,58,4
Roberto Thomas,65,84,69,65,63
Michael Beckham,10,78,86,70,66
James Stovall,47,18,23,94,80
Marion Lewis,87,95,52,65,58
Timothy Foster,2,96,6,63,23
Chester Altman,94,89,83,18,63
Barbara Poindexter,30,15,92,66,27
Don Rutherford,31,96,1,60,78
Ralph Zurawski,94,51,84,95,74
Joella Sanchez,66,32,10,30,41
Aaron Bogucki,10,95,86,37,56
Tami Barnes,13,18,71,49,62
Harvey Swaby,27,70,25,67,68
Edgar Brantley,46,37,46,14,39
Eric Rivera,48,11,66,99,35
Fay Howard,99,51,51,46,67
Jason Harding,65,50,52,88,65
David Vega,46,82,11,49,39
Joseph Pugmire,65,72,50,41,43
Luz Sears,4,82,100,23,3
Anne Stuart,53,87,3,51,59
Troy Malchow,0,30,33,37,89
Stephanie Simmons,18,34,71,99,81
Ryan Son,12,25,16,35,38
Gerald Spooner,41,80,0,69,30
Renee Wells,55,26,18,68,29
Janet Stpierre,91,67,89,55,1
Amanda Archuleta,74,79,10,50,57
Christine Paul,58,78,63,38,65
Steven Lawrence,13,48,42,6,82
Georgia Jaudon,90,100,39,50,73
Wilbert Gregory,56,31,81,45,66
Jodi Hubner,19,51,60,99,94
Rachel Ross,58,69,39,92,19
Sonya Forrest,20,21,73,93,76
Denise King,78,98,100,96,85
Susan Campbell,73,54,25,90,5
Quincy Ohara,93,78,64,44,14
Mike Thompson,27,34,59,70,2
Sara Avers,95,8,27,95,58
Rolanda Bodine,49,47,64,93,83
Kim Johnson,93,93,12,59,17
Shelly Brose,93,93,39,58,91
Joshua Hinton,29,88,88,76,38
Eric Aguilar,31,55,37,75,39
Anthony Figueroa,38,7,76,99,77
Jose Sabatelli,11,91,66,71,65
David Denyes,27,67,82,27,49
Donald Lafond,32,47,65,84,91
Joseph Weatherly,34,24,38,55,43
Julia Moore,96,95,56,29,26
James Pegram,15,100,84,100,42
Christopher Lyons,75,93,12,37,6
Emma Emerson,34,11,32,99,3
Rebecca Galicia,20,7,29,6,53
Thomas Burr,42,30,64,36,50
Charles Meldahl,29,19,19,40,43
Edward Gardiner,44,6,26,38,83
Allen Gooslin,45,84,31,81,93
Richard Maas,66,81,13,96,98
Hazel Dallaire,74,20,40,2,100
Jacquelyn Walters,69,51,9,35,96
Jason Hill,51,15,96,65,82
Nancy Morley,48,62,92,80,94
Eden Baker,53,75,93,68,65
Randy Ogle,6,51,66,72,36
Beatrice Leeder,55,73,67,7,50
Robert Willoughby,48,91,24,50,21
Franklin Baker,52,84,9,29,49
Mauricio Carver,83,39,64,64,91
Alicia Wortham,59,81,28,83,31
Jessica Aikens,14,100,15,34,88
James Hicks,54,84,63,45,88
Charlotte Vale,10,67,14,32,82
Yaeko Calloway,88,32,44,30,38
Jennifer Daniels,29,90,18,100,59
Jerry Sarkisian,22,23,93,20,35
Pierre Jackson,27,16,95,27,93
Michael Pettit,91,34,99,8,19
Amanda Henry,32,80,8,27,41
Lilian Simpson,57,48,97,52,39
Barbara Biron,60,4,44,47,58
Cathy Bernes,7,95,86,99,28
Felicia Butler,7,69,0,33,30
Joseph Beaty,35,1,36,46,93
Melissa Garcia,66,38,87,66,25
Kurt Martin,18,28,10,94,92
John Nievas,64,23,97,33,49
Joyce Mcknight,87,49,3,69,45
Michael King,99,6,97,66,98
Yvette Anderson,57,88,12,99,79
Jeremy Schwartz,64,88,92,8,15
Yolanda Sivertsen,97,76,22,76,36
James Goodson,14,11,41,5,9
Jose Barnhart,6,87,69,24,61
Stanley Johnson,11,53,44,47,55
Jane Bryson,54,73,70,38,50
James Born,13,20,52,15,27
Madonna Mckinney,18,3,81,54,57
Chad Somerville,84,21,2,8,91
Carlos Hansen,70,82,0,41,37
Candice Norris,8,45,59,35,11
Margaret Tilton,85,73,5,74,17
Sarah Durio,20,43,61,7,46
Elliott Menzies,88,39,36,8,75
Bret Steadman,33,33,85,14,58
John Tibbetts,4,44,18,95,16
John Beard,61,51,76,26,78
Diamond Robinson,37,74,83,9,51
Pearl Riester,70,62,4,90,71
Ronald Kamen,52,56,36,58,58
Kyle Stafford,30,13,45,77,38
Rebecca Dalessio,81,44,45,41,79
Kristin Madho,41,10,74,49,69
Steven Cooper,96,67,52,52,18
Patricia Youngman,54,32,34,71,1
Fannie Baker,69,54,64,50,61
Elvira Early,11,44,0,41,47
Wanda Garrett,22,13,20,41,7
Ora Nall,30,22,82,27,53
Steven Lawson,44,46,15,26,40
Julio Byers,54,46,96,64,86
William Kauffman,8,61,26,46,39
Patricia Roberts,18,54,45,9,14
William Tamborlane,63,77,9,87,18
Maria Mcauley,46,76,74,80,41
Mary Delapaz,7,87,18,32,72
Nathan Garber,66,66,98,76,30
Jane Ortiz,25,46,32,49,37
Marica Baichan,71,77,57,40,99
Andrea Terry,21,31,31,97,55
Irvin Schmuff,38,57,8,31,87
Antonio Lugo,3,20,78,40,40
Hazel Pace,82,7,67,80,93
Lisa Freed,87,34,96,38,59
Sean Jenkins,27,49,0,74,22
Sonia Lee,56,57,92,19,56
Judith Block,82,49,14,60,32
Tanya Prestwich,20,48,60,6,70
Ebony Osler,16,87,6,28,73
Sidney Flores,43,83,34,72,76
Paul Napier,34,0,46,80,83
Sheila Deleon,62,6,39,41,79
Lynne Tillis,99,96,36,24,25
Kimberly Torrez,71,28,12,30,91
Susan Wixom,53,59,79,9,13
Norman Rodriguez,86,19,62,77,96
Cheryl Armendariz,6,77,50,98,27
Mary Wallace,0,9,69,92,0
Trisha Peery,53,88,89,91,77
Doris Eddy,18,49,31,69,47
Ray Mercado,82,61,37,36,98
Mildred Peters,82,10,9,77,61
Martha Beck,40,2,1,39,18
Delores Zack,87,88,99,29,9
Gerard Bridges,100,10,85,77,12
Juanita Chacon,34,86,88,23,94
Howard Soto,47,89,69,83,49
Lolita Dearborn,21,41,0,59,21
Robert Aranda,48,62,80,84,41
George Hopper,30,13,77,82,79
Edward Buckley,23,93,69,68,15
David Serrano,46,100,79,31,75
Deana Highley,15,10,26,44,30
Billy Edwards,52,71,64,62,16
Matthew Cover,79,63,64,34,71
David Janson,78,55,96,95,98
Teresa Kenner,32,54,45,27,2
Brenda Moore,49,81,83,84,64
Robert Cowan,42,3,37,26,44
Oralia Tellefson,62,50,70,70,34
Alfredo Campbell,91,54,93,0,6
Effie Kinnamon,82,44,17,29,84
Amy Wetmore,67,61,18,66,75
Joe Anthony,43,54,73,9,2
Willie Mata,74,69,25,72,89
Juanita Yi,90,64,66,65,89
Justin Tucker,51,63,43,15,56
Douglas Green,56,73,22,82,15
Kathryn Simmons,35,75,50,99,45
Anna Osburn,73,6,99,25,71
Rachael Cable,65,31,80,45,96
Shawn Uy,49,43,90,21,7
John Bone,91,42,99,99,90
Lynette Fagundes,17,98,84,39,56
Guy Stafford,33,92,22,61,97
Thomas Mcafee,61,7,85,92,37
Cindy Hubbard,41,96,98,45,2
Jennifer Clower,15,1,4,91,96
Edith Salak,29,91,86,100,2
Edward Tai,81,90,24,10,79
Matthew Saur,1,20,22,5,28
Jill James,86,28,83,17,66
Joshua Sanfilippo,70,19,77,97,77
Jamie White,21,22,89,64,22
Natalie Beitel,30,61,38,13,40
Mary Mason,61,81,10,7,49
Connie Aucoin,80,70,81,67,46
Eddie Espinoza,76,36,52,16,100
Matthew Silva,84,28,18,36,41
Belinda Bradford,54,58,46,28,84
James Dash,15,35,2,11,3
April Dimock,7,85,36,99,70
Ruby Echols,95,54,21,70,59
Marion Belote,72,86,74,28,80
Melissa Sandifer,89,99,5,81,0
Joyce Quinn,30,28,27,13,2
Gloria Westbrook,78,96,41,83,60
Ashley Vinyard,96,79,61,86,71
Linda Richardson,5,82,92,57,69
Gregory Carrington,19,28,26,17,75
Robert Brown,26,33,40,23,18
Thomas Lamb,56,72,82,6,52
Leonard Luebke,44,16,30,90,84
Rebecca Lira,91,84,93,30,28
Nettie Bush,77,85,95,26,66
Marcus Ohno,66,54,60,58,7
John Smith,93,66,69,8,77
Jesus Sherry,96,93,19,66,96
Mary Markham,26,56,25,4,41
Thomas Tinney,34,42,32,23,80
Fredda Jordan,64,37,95,47,97
Regina Lopez,89,85,27,23,96
Chris Poland,18,35,89,55,97
Marie Lowrey,3,85,64,58,67
Johnny Mcmullen,47,46,98,32,78
Beryl Fulton,46,18,19,59,89
Kenneth Pyles,48,46,65,66,30
Charles Beverly,32,13,95,7,19
Shawn Emig,29,88,80,51,97
Linda Cunningham,42,52,90,9,17
John Higgins,18,42,92,83,45
Karla Doty,0,41,94,28,69
Orville Bray,99,40,43,83,59
Louise Howard,73,73,33,23,94
Anthony Cogliano,86,82,57,96,28
Ana Edgar,17,68,81,64,30
Lucia Jacobs,50,29,66,75,77
Betsy Jordan,46,70,64,64,5
Curtis Santos,29,67,10,84,48
Natalie Marks,7,97,99,8,1
Sharon Lowe,69,93,30,39,19
Dave Mcgrane,29,90,19,42,80
Anne English,79,34,81,80,12
Judson Backey,18,7,99,62,49
Guy Bell,3,15,52,32,8
Carolyn Bustillos,43,61,73,65,30
John Stephens,37,73,25,1,26
Micheal Henderson,65,38,12,15,79
Leonard Winters,32,59,12,9,16
Katherine Harrell,19,54,85,14,44
Patricia Brown,10,20,73,25,15
Justin Roberts,12,74,84,10,53
Theresa Stephens,2,39,59,27,1
Julie Bishop,23,74,64,97,3
Laura Johnston,36,14,32,39,54
Terry Wilson,61,82,16,80,35
Charles Goff,61,94,74,86,99
Gordon Gibson,37,2,34,7,89
Ismael Mclaren,7,0,13,33,75
Jesse Fischer,17,90,79,74,92
Lois Anderson,71,58,6,85,38
Martha Collier,47,96,88,48,22
Willie Plummer,52,74,98,61,79
Karla Lofty,11,64,95,77,54
Carolyn Finnegan,73,43,31,98,40
Arthur Schrum,37,99,21,59,60
Helen Skaggs,53,54,27,59,51
Katie Wilson,24,22,17,88,21
Mariella Ray,47,42,44,2,90
Hilario Smiley,67,68,52,75,52
Mary Carnes,98,97,97,82,77
Joel Culpepper,21,56,9,35,100
Clinton Peterson,5,0,10,63,97
Robert Trofholz,25,64,95,21,37
Dennis Allen,15,82,82,0,23
Mark Dale,76,93,75,56,10
Daniel Pena,13,7,82,6,51
Miguel Wing,93,15,16,96,1
William Loock,14,72,88,23,40
Harry Fabry,39,80,51,74,15
Douglas Dolecki,42,90,77,82,36
Owen Ford,96,7,80,31,25
Kimberly Kuan,48,44,60,31,78
Robert Decinti,23,81,58,83,77
Benjamin Ham,87,49,95,53,51
Jeffrey Billington,45,24,61,39,16
Daniel Mcintosh,75,28,65,85,64
Susana Big,77,7,10,60,29
Mark Gray,44,85,20,68,12
Steve Varela,61,44,67,74,29
Anthony Whyte,71,32,65,80,46
Charles Whitting,10,48,61,94,1
Ezekiel Landry,60,65,15,48,42
Daniel Gonzalez,56,12,32,67,37
Lecia Jaramillo,34,28,36,10,44
Shawn Drummond,43,86,81,18,91
Gary Smith,59,0,96,14,85
Lori Love,57,40,20,44,73
Patricia Lovitt,76,99,73,68,84
Edith Hess,72,30,83,38,10
Sun Lyles,23,58,61,62,79
Stella Runion,87,51,21,4,91
Beth Farrow,17,68,87,100,21
Martin Campos,38,71,75,19,38
Melinda Lawrence,77,17,75,38,39
Tasha Wall,89,41,64,36,1
Kevin Jones,95,56,23,100,81
Harold Ouye,53,84,6,9,7
Joseph Smith,67,64,79,27,43
Lenora Oliver,4,91,37,15,44
Victor Page,85,13,87,37,97
Carmen Clark,11,19,70,60,37
Rose Dibiase,91,8,77,19,19
Jeffrey Vellucci,43,5,80,83,96
Matthew Stemp,79,24,34,69,74
Helen Allen,64,17,22,4,30
Ivan Bennett,78,50,17,63,78
Sara Jaye,48,32,92,28,43
Teresa Flack,13,36,79,45,83
Keith Anderson,81,53,1,18,80
John Mccoy,35,91,18,69,13
Jesus Kiehne,52,26,60,79,53
Diann Paul,99,74,74,83,49
Gary Spicer,80,49,89,72,53
Jason Tanimoto,7,67,33,4,17
Diana Davis,12,89,1,48,12
Grace Roussos,24,27,98,57,34
Kevin Schaefer,19,66,98,32,32
Rosalie Marenco,54,5,99,6,96
Daniel Gregory,1,19,90,94,72
Rufus Pressley,84,47,43,87,28
Bernice Stalnaker,33,29,40,6,50
Jean Preston,44,25,2,49,51
Betty Craven,97,23,85,31,91
Willie Castillo,22,20,25,10,59
Richard Weldon,4,38,3,62,0
Dennis Ansell,98,13,45,23,23
Joseph Schmidt,70,14,8,24,100
Harrison Mcknight,0,3,48,61,91
Marlyn Maland,23,98,77,57,58
Nathan French,18,91,46,70,34
Micheal Rosado,88,63,42,61,78
Joseph Guffey,95,83,68,7,97
Betty Kreisler,31,33,41,53,93
Gilbert Taylor,8,99,89,14,63
Barbara Norton,71,88,3,19,0
Raymond Rouleau,66,18,65,38,93
Marilyn Hunt,71,35,39,33,67
Larry Nelson,3,48,85,44,24
Robert Buhmann,93,24,50,44,75
Daniel Durant,59,96,67,11,95
Elmer Binger,59,58,97,47,19
Natalie Gonzalez,43,49,96,3,43
William Mcnolty,34,35,13,63,12
Robin Phelps,52,37,72,11,21
Irvin Gett,95,6,27,53,68
Glenn Allen,45,69,74,16,26
Zelma Bolden,70,79,97,11,6
Jimmy Pearce,83,39,30,92,45
Demetrius Dominguez,57,1,38,70,57
Justin Sullivan,75,25,2,81,42
Joshua Ingram,81,81,67,95,37
Bonnie Martin,26,61,7,61,48
Sondra Izzi,94,80,42,52,50
Marcus Ladner,3,49,26,19,100
Lawrence Goe,78,29,40,64,56
Marcella Clarkson,85,70,80,44,14
Mary Schueler,79,66,4,83,72
Dana Sandell,1,30,36,19,88
Charles Tetreault,64,20,75,100,7
Greg Brown,84,99,43,88,62
Carmen Orr,87,65,51,43,25
Williams Burnett,35,69,94,54,60
Connie Beato,16,92,49,47,60
Jacquline Devenny,74,37,49,73,29
Sharlene Cole,13,3,14,59,27
Rigoberto Newton,50,53,37,21,66
Elizabeth Colon,5,88,87,19,2
Harvey Richardson,70,52,2,97,38
Tommy Muncy,82,6,15,46,94
Michael Toodle,34,56,19,1,6
Aaron Esbenshade,89,75,26,56,78
Anthony Meade,48,34,9,78,94
James Price,54,2,32,41,22
Diana Smith,50,60,36,78,4
Alvin Scales,7,71,84,3,12
Marion Warner,16,28,62,98,87
Curtis Newman,13,72,61,23,78
Colleen Grimes,29,15,44,72,16
John Lawrence,31,61,6,79,51
Andrew Tocco,100,68,95,26,43
John Perry,23,73,61,9,32
Bob Dueno,47,17,12,94,77
Jose Jones,70,29,44,76,65
Jeffrey Barrie,28,99,38,98,5
Dorothy Hartman,69,29,11,22,34
Charles Wyatt,24,97,24,27,55
Johnny Hoff,85,1,22,17,68
Jesse Kyser,50,61,79,81,23
Richard Wilson,35,4,29,0,59
Leslie Vargas,73,36,70,65,20
Belinda Bridgmon,70,6,38,37,54
David Garnes,27,22,15,11,72
Jeannette Tanner,13,93,27,10,42
Sharon Moradian,37,76,26,80,55
Josephine Merriweather,79,88,85,15,12
Mary Carrara,10,41,72,93,28
Stephen Usher,10,87,16,63,42
Marica Fass,44,44,1,94,51
Daniel Dahms,88,3,83,43,71
Cristi Jones,99,14,72,54,33
Genevieve Clark,30,89,63,58,64
Raymond Davis,95,74,16,75,39
Sandra Swarey,89,30,3,36,64
Adrian Bengtson,10,8,27,11,16
Dante Clark,77,51,99,58,85
William Foster,68,38,30,75,94
Charles Johnstonbaugh,18,76,70,87,9
Linda Johnson,37,96,40,81,60
Luis Bakley,17,96,40,53,65
Earl Nicholas,42,85,96,1,45
Harry Thomas,50,81,6,83,63
Leticia Logan,87,18,40,67,11
Laura Trotman,3,95,22,78,24
Bruce Hawthorne,51,7,69,2,97
Lora Lundgren,79,94,23,57,53
Gary Mcgee,33,66,21,41,54
Marie Anderson,28,75,38,66,93
Quinton Balducci,89,80,75,49,12
Betty Luten,85,56,59,33,96
Juan Wallace,20,28,69,75,86
Deborah Messina,1,96,98,84,69
Karen Vieira,37,86,38,39,63
Barbara Stgermain,63,15,70,61,74
Christine Hauck,55,6,93,5,68
Anna Sharp,55,41,17,76,54
Gail Ha,44,18,29,83,2
Rebecca Forbes,82,40,25,4,79
Judith Goodlett,1,99,25,85,0
Nikita Dixon,35,1,29,96,52
Mattie Santoya,70,95,12,7,45
Michael Smith,19,12,81,23,4
Grover Gett,73,45,90,59,19
Clarita Carden,18,11,99,88,10
Terry Newsome,22,99,50,16,57
George Stover,77,88,99,59,15
Martha Snow,32,15,59,75,1
Benjamin Adams,17,48,64,58,50
Imogene Haist,60,13,55,92,68
Ramona Vanschoick,18,38,27,90,90
Robert Brown,19,91,17,51,67
Jill Furstenberg,8,30,31,1,81
Joann Weaver,87,75,28,52,40
Shirley Brock,3,40,0,87,90
Craig Gonzalez,80,59,1,7,7
Francis Lynch,10,33,25,40,1
Lynn Dossantos,39,20,99,27,5
Geraldine Kempf,60,82,98,24,33
Patricia Salgado,47,75,96,89,54
Betty Tucker,28,74,87,25,60
Teresa Venkus,89,74,51,2,22
Antoinette Nolan,45,13,84,44,5
Lee Jenkins,24,97,17,70,99
Trina Wallace,42,8,44,29,96
Francis White,59,41,94,48,41
Dorothy Pleasant,28,60,41,83,28
Whitney Clayton,83,58,11,77,9
Mack Dickson,52,23,94,4,51
Thomas Wishman,38,11,97,56,12
Diane Martin,10,19,55,62,40
Andrea Griffin,71,84,45,85,8
Maria Arnold,85,88,85,97,40
Katrina Woods,83,53,2,77,74
Santa Moreno,49,8,60,91,90
Jeff Miner,71,90,59,91,74
Thomas Tyree,82,65,42,34,85
Brenda Ammons,22,19,61,100,49
Brenda Figueroa,65,36,71,31,5
Juan Perez,3,66,0,71,41
Thomas Carter,69,65,52,94,87
Juan Johnson,13,44,7,79,58
Maria Williams,77,75,35,11,59
Francis Jefferson,48,69,91,100,79
Billie Miller,84,15,28,6,67
Nicole Curry,8,62,22,78,81
Felicia Figueroa,86,24,58,18,97
Stacey Infantino,16,52,55,80,5
Arthur Guzman,67,22,62,63,97
Scot Stokes,24,64,68,92,95
Theodore Peterson,22,70,60,36,75
Geraldine Fendley,11,46,76,16,23
Christian Mohseni,80,95,28,59,63
Edward Watkins,9,70,94,11,54
Katharine Duncan,80,66,53,22,74
Faye Sutton,14,59,73,16,87
Kenneth Boucher,82,63,65,75,33
Heather Yi,84,64,78,71,35
Holly Bivins,70,25,23,19,80
Herman Bastidas,45,27,68,87,75
Hattie Barton,33,65,85,81,21
Jessica Pollock,50,48,5,7,26
Hector Frazier,8,63,86,85,12
Rita Richardson,78,75,49,30,46
Refugio Valentin,53,49,14,5,16
James Gelinas,86,0,24,42,63
Garth Hamilton,84,47,40,94,78
Matthew Pifer,37,52,39,12,70
Sidney Uriegas,85,60,51,10,22
Carol Bacher,66,74,52,87,23
Ryan Mathies,30,16,22,19,75
Larry Kinder,29,25,65,75,41
Andrea Pugmire,27,60,76,29,92
Jocelyn Hatch,68,3,67,73,20
Justin Sharp,88,5,52,86,39
Lisa Ayers,96,48,64,45,51
Richard Greenberg,57,4,98,33,51
Mark Pullen,24,11,11,21,99
Michael Koch,82,69,64,11,58
Kari Wise,16,27,38,82,85
George Peters,60,79,9,51,84
Johnny Kite,65,97,29,28,14
Janet Addison,93,3,26,32,80
Robert Ly,71,61,10,7,7
Charlotte Barnes,2,70,46,53,6
Thomas Kumm,7,8,0,94,66
Lisa Brandt,33,15,73,41,34
Justin Thompson,88,13,27,0,66
Omar Folmar,34,44,78,7,40
Paul Redenius,90,81,18,39,11
Michael Siegel,96,71,79,4,98
Lee Williamson,83,81,46,13,69
Mary Goggins,88,29,93,26,90
Betty Jimenez,49,41,51,19,20
Anna Langley,36,34,31,41,65
Carolyn Nez,2,59,12,93,4
Dalton Bernstein,4,97,58,48,84
Mary Springer,100,46,79,67,7
Robin Hooper,15,75,87,0,41
Martha Mcdonald,92,9,61,76,12
Lynn Braswell,53,53,71,12,38
Tonya Gray,38,24,92,33,1
Anne Papenfuss,54,79,86,47,78
Christopher Cortez,63,47,74,76,60
Paul Herandez,46,45,25,97,60
Rafael Galvez,96,45,18,5,12
Eugenio Clacher,83,15,90,59,27
Michael Solarzano,16,93,100,56,17
Helen Venice,97,32,80,61,98
Nicholas Keating,58,55,24,7,17
Cheryl Vilven,0,38,100,68,20
Patrick Mcconnell,51,73,38,36,28
Jill Robinson,21,70,57,88,55
Raquel Castle,19,39,41,45,58
Ralph Moreno,88,17,19,4,94
Maurice Bingham,0,67,43,53,85
Marc Diaz,33,83,88,26,28
Kathryn Acevedo,29,55,13,54,30
Monica Geist,86,68,95,26,84
Angela Ayer,90,10,66,16,70
Kevin Moya,73,75,71,15,73
Anthony Smetana,26,14,41,98,93
Eleanore Martin,61,58,17,76,48
David Holloway,80,73,31,39,100
Howard Vollmer,75,12,71,22,40
James Jameson,93,45,50,32,81
Katherine Griffith,29,93,0,80,13
Peter Taylor,93,79,82,97,41
Christina Parker,62,100,98,5,55
Kimberly Mckinley,17,7,16,20,10
James Kenon,98,42,3,16,63
Tonja Lobur,31,11,58,31,79
Peter Lacy,10,10,42,74,85
Hedy Louis,29,18,63,29,57
Johnie Kisner,52,46,7,76,84
Mathew Gonzalez,51,98,73,8,0
Dedra Lundy,1,70,84,88,36
Mary Castro,66,72,88,85,10
Frederick Serrano,85,94,14,90,74
Walter Jones,82,64,50,99,48
Mark Christinsen,26,50,29,17,91
Aaron Garcia,4,3,9,61,48
Maria Douglas,43,41,86,18,63
Michael Wells,83,82,22,39,75
Patrick Thompson,10,0,80,48,97
Larry Gould,27,54,70,7,83
Brenda Wilson,28,83,59,2,27
Aaron Hall,94,23,57,63,66
Nickolas Powell,19,21,78,53,28
Troy Raines,11,43,95,44,18
Cheryl Boyd,80,77,84,53,29
Wayne Wallace,87,63,67,52,16
Joanne Mcmillan,73,99,4,32,64
Joseph Polson,48,58,77,4,50
Anna Rieker,47,70,84,11,12
Jennifer Leising,91,97,15,12,100
Mary Haight,21,48,2,89,23
Ashley Groth,0,5,38,85,88
Emma Searchwell,29,50,53,21,51
Mary Andino,71,83,92,45,12
Ezra Salazar,25,25,99,9,56
Kyle Island,51,36,39,53,90
Natalia Blaine,45,87,72,83,50
Robert Thomas,18,52,90,75,70
Sandra Cooper,46,18,49,50,32
Natalia Mcmilliam,2,5,59,77,32
Nichole Meath,85,44,91,51,8
Robert Martin,89,88,17,40,42
Adolph Randle,6,10,76,22,2
Simon Edmondson,10,61,82,19,21
Bonnie Hawkes,59,33,72,73,20
Lindsey Fowler,8,100,93,7,87
Joseph Castaneda,61,45,94,17,99
Glenda Quach,34,36,100,100,92
Juanita Lanzillo,80,41,29,83,34
Wanda Barrett,49,10,16,56,50
Thomas Frank,84,86,6,67,29
Paul Perez,72,87,25,11,81
Geneva Sauers,4,7,75,83,83
Linda Badger,83,15,18,54,9
Beau Calvillo,15,74,82,36,82
Christopher Burke,61,87,97,79,74
Paul Bashore,55,96,54,43,66
Michael Branch,0,25,7,56,97
Annabelle Watts,22,22,78,21,53
Warren Sandahl,66,75,93,65,95
Shelley Brroks,10,36,89,28,47
James Badgley,70,80,37,83,7
Mark Kaltz,84,92,20,5,100
William Presley,17,26,10,51,83
Grady Santiago,31,24,78,74,21
Ray Montgomery,39,90,10,91,38
Paul Beard,87,46,52,46,26
Mark Taylor,44,85,34,41,88
Ashley Olivas,77,70,8,72,66
Terry Ginsberg,63,42,23,1,35
Sandra Brooker,20,4,39,13,88
Kimberly Bethel,67,66,45,56,44
Derek Ingram,44,10,73,3,26
Karla Ludwig,91,16,44,84,86
James Davis,17,69,24,85,48
Tonya Jackson,12,46,56,31,78
Jack Easley,54,24,88,44,8
Elizabeth Molinar,53,77,59,26,77
John Tovar,17,73,62,44,17
Rhonda Bybee,5,75,41,51,64
William Lawrence,4,2,33,51,96
James Cherry,72,37,22,32,49
Brandon Aponte,75,7,67,64,91
Rachel Anderson,86,40,11,86,77
Wei Whitaker,99,4,54,55,56
Jack Callahan,47,79,24,78,22
Ray Inouye,17,72,50,32,28
Dorothy Boulch,84,53,32,30,73
Timothy Miller,27,13,96,79,22
Denise Lauderdale,66,22,37,22,60
Stephanie Debem,3,84,80,89,36
Jane Martin,37,20,29,58,79
Harry Clifton,89,7,45,92,49
Mark Lampley,10,15,4,83,62
Rachel Zamora,47,85,34,49,59
Janet Salisbury,32,69,70,46,34
Earl Stringer,62,6,3,13,27
Joan Owens,32,64,27,97,67
Lowell Hamrick,72,85,50,67,93
Maria Peckham,28,62,92,28,15
Gloria Bard,17,51,62,3,68
Willa Rowe,94,83,45,79,34
Charles Callaway,87,42,74,95,8
Charles Lettinga,37,95,23,51,49
Carlos Bell,51,15,59,40,22
Vannessa Grobmyer,10,83,81,92,63
Rosa Burnham,78,8,39,95,57
Brian May,47,18,23,85,34
Gwendolyn Lefeber,100,73,21,14,46
Kristopher Willoughby,32,21,3,46,14
Roger Manfredi,80,55,26,64,91
Raymond Henderson,66,72,91,39,90
Minnie Walker,83,78,77,72,3
Aurelia Hanshaw,84,91,23,56,95
Wayne Kim,23,70,61,9,52
James Wright,62,57,23,22,57
Ethan Smart,56,36,55,36,10
Paul Rife,39,25,37,14,70
Henry Wilds,83,98,16,90,4
June Griffiths,54,74,28,79,25
Chuck Guzman,76,7,97,9,33
Vella Siegel,55,25,65,88,87
Debra Williams,44,38,99,17,30
Theresa Calhoun,22,70,16,80,11
Lauren Satterfield,0,56,71,65,32
Marc Cordes,30,20,91,11,13
Blanche Smith,99,0,12,75,20
Mary Young,84,68,100,73,64
Fredrick Larson,64,67,64,62,52
Charles Stamey,67,13,16,44,73
Jaime Brigman,73,79,74,77,52
Demetrius Clinton,72,93,37,69,17
