name, math, english, programming_1, programming_2, statistics
Juan Poe,25,56,30,95,27
James Mullen,17,25,42,17,25
John Stanton,92,46,33,26,14
Michael Montez,34,1,23,69,63
Matthew Romero,81,5,42,25,97
Richard Everhart,86,69,44,5,66
Larry Cross,29,52,40,51,6
Victor Frost,78,89,63,37,44
Veronica Crawford,93,39,7,73,79
Ernest Shepherd,44,31,100,42,18
Vera Harbin,22,51,95,82,63
Domingo Rogers,80,71,48,70,12
Patricia Crandall,16,76,6,37,54
Marie Harris,22,83,18,73,56
Molly Graham,33,22,35,63,31
Alfred Ohara,19,24,33,47,5
Nichole Reed,27,17,61,80,78
Sylvester Stuckert,17,11,31,31,1
Charles Wilson,48,80,25,82,70
Brandi Ortiz,65,38,30,60,61
Dean Martel,35,98,2,64,14
Mattie Matherne,18,43,52,29,1
John Moore,35,73,77,80,0
Mindy Vanfleet,82,33,51,58,73
Bertha Cronin,1,22,69,68,19
Clarence Richmond,67,86,4,69,42
Natisha Welter,39,15,59,91,2
Nancy Crutchfield,75,73,24,76,6
Jo Mclaughlin,81,26,85,9,100
Kimberly Haynes,9,47,28,19,91
Homer Appleby,36,83,44,81,28
Felicia Childress,12,89,4,11,37
Maricela Wright,54,59,56,34,56
Elizabeth Stewart,12,82,26,49,33
Sandra Hynes,79,82,75,49,56
Harlan Breckenridge,97,70,34,37,89
Robert Hodges,38,57,100,16,14
Charles Fletcher,20,23,48,8,75
Tammy Gonzales,61,52,57,99,60
Arthur Sandoval,73,91,85,17,19
Angela Boone,92,6,60,57,86
Karen Coro,68,5,90,88,86
Andy Robertson,75,75,82,24,9
Joanna Covington,22,8,8,62,44
Bessie Leyva,80,52,71,27,19
Jerrica Gadbaw,29,92,68,6,54
Andrea Gerhart,93,93,61,89,43
Ella Pacheco,95,9,97,20,57
Timothy Ludwig,1,88,5,47,49
Lois Frede,89,56,78,37,73
Joanne Sykes,9,72,32,46,79
Patricia Huddleston,88,47,34,98,56
Donald Clark,0,57,84,99,85
Lillie Elliott,12,26,27,95,77
Carolyn Williamson,22,94,91,51,79
Calvin Slowik,74,16,5,30,75
Margaret Pettiford,28,87,14,87,4
Joann Borden,30,50,96,41,19
Micheal Nickisch,20,62,34,97,95
Wilbur Bradley,31,7,78,39,95
Julie Costa,70,76,42,9,87
Morgan Rorie,19,74,24,100,68
Claude Roesch,39,42,59,30,41
Gloria Wills,50,98,56,83,4
Maria Smith,93,9,38,98,63
Danae Miller,25,48,2,94,60
Kimberly Worth,36,2,93,11,7
Alfredo Leal,46,7,25,95,16
Crystal Boelter,35,10,54,0,60
Daniel Klingbeil,66,39,20,89,17
Charlotte Curci,88,33,75,62,72
Charles Fick,29,7,81,9,49
Ignacio Jones,20,35,36,42,11
Matthew Penton,78,48,86,54,19
Bertha Mercure,99,13,1,21,59
Hope Zohn,92,60,88,73,57
David Flurry,8,98,19,85,56
Elliot Dvorak,60,78,74,35,10
Glenn Sermersheim,95,28,61,66,49
Robert Rembert,58,0,85,15,61
Betsy Murray,23,90,83,89,31
Berta Padilla,68,72,83,68,99
Roger Ethridge,81,85,14,14,86
Irene Tollefson,7,61,81,76,41
John Davis,3,56,26,92,88
Nancy Lander,75,52,67,50,99
Brad Carrillo,4,1,3,72,48
Jerome Knarr,8,49,32,32,67
Richard Williams,98,72,44,96,35
Randolph Wiedemann,72,87,56,44,14
Robert Heim,57,74,20,95,94
Leo Blount,16,52,45,12,71
Ricardo Budd,57,67,37,15,24
Sarah Gingras,98,64,64,21,96
Genevieve Cilek,20,82,45,92,48
Jean Boatner,37,55,85,89,73
Zelma Stark,56,24,91,75,70
Frederick Cooper,27,9,57,29,2
George Maxwell,76,75,8,50,81
Alexandra Lopez,21,65,97,84,60
Gregory Arreola,27,35,82,41,92
Gordon Koenig,88,63,20,51,72
Dianne Adams,91,26,87,34,5
Micheal Cross,62,5,7,99,67
Rubie Bell,60,75,78,97,98
Donna Parker,36,36,68,78,30
Zachary Mccrystal,89,66,7,75,6
Sandy Brannon,30,26,48,58,6
Wanda Weiss,11,55,12,58,57
Luther Abe,47,33,6,5,25
Daniel Beachum,11,60,29,77,69
Kyle Godwin,24,65,65,7,85
Elliot Hernandez,91,41,5,77,42
Rhonda Ruffin,88,3,19,75,90
Mark Diaz,56,3,5,77,70
Darren Chin,62,62,50,96,49
Marc Tester,9,22,14,11,32
Rosa Williams,59,36,18,71,52
Gregory Fisher,100,69,60,71,51
Laura Zaleski,100,30,21,12,71
Jason Trantham,10,56,3,94,20
George Jones,77,7,70,29,42
Daniel Clemons,65,73,99,86,100
Francisco Bathe,36,24,66,4,32
Ursula Martinek,88,0,31,76,3
Hayden Dinwiddie,53,78,18,97,7
Robert Mitchell,54,25,4,17,80
Edna Matthews,34,67,23,78,52
Eva Howe,70,77,82,31,100
Susan Brown,33,59,88,52,51
Carl Calderon,4,91,23,78,63
Brian White,42,24,2,34,12
Dennis Lilly,94,90,95,97,17
Verda Joubert,16,2,18,66,52
Denise Hayes,29,97,22,44,31
Georgia Richards,34,14,63,32,78
Bobby Flanagan,65,83,1,22,82
Alfred Ridenour,16,1,63,48,18
Carmen Dess,23,77,65,88,25
Brian Walls,36,7,59,59,32
William Winslett,19,10,41,11,99
Sandra Alexander,84,35,84,72,65
Helen Hinton,95,56,5,69,59
Terry Stafford,89,40,88,99,83
Norma Hirsch,20,5,79,100,4
Kelsey Manning,55,17,47,83,66
Sherry West,73,46,68,16,29
Chester Westlund,65,31,72,77,8
Rick Alexander,66,92,94,9,14
Shirley Rollins,67,15,91,88,29
Kathie Burrell,65,97,13,98,15
Jennifer Harrington,81,59,24,79,71
Jennifer Dowd,22,96,87,36,77
Mildred Zarate,39,68,80,75,8
Fidel Lizotte,11,15,10,26,70
Louetta Robinson,43,78,89,37,43
James Morse,54,14,61,79,53
Terry Johnson,69,33,99,74,29
Elsie Whitehouse,82,12,10,7,94
Amber Cook,38,18,25,55,8
Sylvia Knaff,74,36,78,41,65
Joseph Royster,64,49,11,91,29
John Allen,2,19,50,100,9
Bradley Motley,45,67,12,84,11
Frank Church,91,52,72,90,47
Jeffrey Zeman,49,82,38,44,75
Christopher Flinn,15,37,44,52,67
Christie Long,60,42,93,50,22
Mark Moore,73,11,90,62,4
Theodore White,4,52,96,91,69
Shannon Macleod,77,0,31,3,41
Kyle Ehrlich,61,85,86,77,49
Micheal Hughes,5,94,14,95,33
Trudy Casper,17,94,48,64,72
Kathleen Washington,10,53,52,49,88
Michael Jean,20,44,57,14,60
Melvin Calhoun,58,66,59,84,67
Shirley Shoulders,14,80,26,76,65
Gene Jablonski,13,77,76,81,47
George Placido,66,61,4,64,42
Matthew Mchone,76,79,86,16,38
Maria Webster,33,89,21,76,89
Eric Lowry,5,10,38,40,88
Jesus Cal,88,54,59,93,26
Julie Nelson,98,60,72,54,22
Howard Thomas,47,55,81,48,74
Marilyn Marian,29,23,50,51,37
Donald Glover,7,67,21,18,3
Joseph Seger,18,67,85,65,78
Lana Prue,70,18,36,15,40
Donald Harrison,97,59,14,18,1
Donald Moeller,55,42,22,98,4
Louis White,59,43,45,72,63
Darlene Martin,47,57,93,99,67
John Knight,16,22,16,10,75
Beverly White,62,12,43,5,92
Gussie Sykes,84,86,74,42,62
Adrian Thompson,68,91,100,42,49
Kevin Spiegel,33,71,67,39,62
Jacqueline Mcelyea,97,81,45,100,68
Ursula Alvarez,63,99,52,72,54
Kenneth Holloway,60,14,15,60,88
Wanda Mclean,27,78,37,97,32
Jose Dryer,10,99,65,60,12
Angel Alvarado,2,12,25,65,97
Samantha Dollard,58,1,2,53,5
Peter Wilmoth,58,15,84,98,11
John Marshal,38,14,87,48,52
Scott Latham,17,33,4,81,78
William Spillman,43,62,27,54,4
Avelina Chapman,72,45,74,74,5
Linda Padilla,87,51,46,85,40
Lesley Reece,31,99,62,69,13
Carlton Gandhi,20,60,48,65,50
Richard Banta,52,21,40,93,49
Felicia Gay,67,52,87,81,48
Isabell Buggs,74,69,65,98,26
Wanda Dobies,93,73,94,49,24
Gary Morrow,59,70,29,87,18
Pedro Edwards,89,10,4,60,80
Cynthia Jimenez,22,46,62,82,29
Kristen Wright,28,63,28,4,58
Alexander Lawrence,29,25,21,34,78
Fernando Longerbeam,88,2,92,92,87
Charles Pinegar,51,16,68,70,50
Sofia Rojas,0,14,78,36,85
Ashley Leach,50,99,54,45,32
Eric Strader,72,69,94,79,12
Ana Rising,100,10,73,81,1
Felicia Parker,59,19,90,65,97
Alfreda Luzar,26,69,98,97,66
Evelyn Bradbury,37,17,38,59,85
William Vogel,61,55,56,94,83
Brenda Cornelius,54,89,60,85,80
Raymond Wascher,63,22,85,20,24
Logan Pendleton,47,58,4,11,67
Benjamin Wright,93,4,6,28,89
Larry Pruitt,96,95,11,32,27
John Mccool,81,49,96,74,76
Michelle Perry,13,44,16,95,35
Judy Saunders,31,60,84,100,34
Gale Anderson,90,51,57,91,21
Janis Stinson,1,24,26,57,65
Vincent Ruth,15,72,23,93,73
Joseph Demmer,77,94,73,22,82
Jennie Wagner,81,42,91,69,93
Harry Larson,72,30,78,30,67
Ryan Simmonds,92,83,64,14,86
Tyrone Correa,3,86,77,38,71
Christian Ely,24,91,68,32,44
Lonnie Martin,52,10,81,54,45
Colleen Eitniear,6,80,50,35,72
Kristen Whitaker,35,62,23,81,59
Jane Hall,56,94,52,31,33
Dale Hull,50,84,27,16,25
Trisha Collins,51,54,82,84,39
Robert Valley,65,3,94,12,34
Tara Raphael,83,1,63,30,75
Greta Brennan,44,88,66,58,77
Lilia Keith,34,50,84,58,94
Robert Lane,19,85,7,92,1
Dolores Briggs,44,8,78,30,18
Corrine Nakagawa,49,33,49,93,95
Numbers Hernandez,14,94,0,2,74
Joan Moore,59,22,52,55,96
John Dolan,64,62,43,32,53
Sheldon Green,20,68,28,51,51
Emily Foster,60,81,93,25,42
Lynda Policare,55,20,9,98,90
Robert Picard,22,99,47,62,27
Thomas Torres,58,45,32,74,19
Dawn Scarlett,26,88,79,21,82
Jonelle Carter,39,36,23,60,42
Andrew Pearcy,33,43,100,90,4
Roy Martin,15,48,97,35,21
Lasandra Hawkins,11,21,81,76,31
Bessie Prude,35,48,81,95,80
Richard Jackson,88,34,89,96,69
Tracey Golightly,92,11,19,8,89
Brittany Hobbs,63,74,37,30,48
Christopher Wright,25,98,93,89,100
Alan Mingle,10,11,66,11,5
Kazuko Tucker,10,37,78,51,11
Michael Plummer,92,66,6,15,87
Lee Canclini,88,9,27,4,63
Steven Delligatti,1,47,81,22,100
Mamie Longie,58,10,74,17,7
Irene Horn,11,5,39,6,11
Pamela Madore,83,10,30,8,48
David Austin,54,48,39,9,51
David Perry,1,20,8,79,78
Andrew Leblanc,67,55,55,46,0
Willard Davis,43,6,19,22,66
Wendell Matthews,4,59,26,65,71
Stacy Johnson,90,72,69,37,86
Erica Evens,23,59,34,88,6
Dani Mann,99,80,84,45,57
Bruce Renteria,14,76,21,86,75
Linda Scholer,41,88,48,38,51
Abraham Reyes,43,33,54,15,48
Jennifer Reda,81,0,79,90,25
Faith Spraglin,8,39,77,23,3
Herbert Allen,95,71,93,74,89
Darlene Hang,36,32,11,58,26
Jose Brown,79,5,42,79,0
Patrick Workman,81,2,38,40,75
Lynn Hubler,29,1,39,98,7
Lynnette Wilbourn,19,5,90,28,7
Ali Rodney,91,4,41,91,89
William Dale,8,67,83,68,66
Nellie Hesley,28,44,37,18,67
Lela Morrow,12,69,28,58,41
David Lockhart,89,11,74,84,14
Justin Gonzales,20,53,25,30,59
Wanda Dannis,81,60,82,0,85
Victoria Gaitor,98,20,63,12,77
Irene Schlueter,36,62,11,14,93
Carol Collins,24,67,82,52,45
Bernard Wolak,81,23,12,64,0
Ernestine Barrios,63,8,77,60,71
Frank Monday,99,28,92,34,22
Ada Daley,79,51,13,47,49
Charles Stallcup,54,58,94,41,58
Amy Rangel,70,37,52,1,98
Myra Ashmore,90,11,82,40,26
Donald Barnes,55,96,100,93,50
Alan Bowman,100,58,22,50,19
Shirley Mora,80,76,24,54,32
Edgar Bedell,18,95,56,75,49
Willie Evans,88,81,64,6,75
Marvin Richardson,63,95,19,36,72
Pamela Morrison,84,81,56,87,51
Dorothy Ramirez,50,49,92,94,64
Mary Anderson,71,51,30,53,57
Ann Pugmire,23,15,34,7,45
Elizabeth Robinson,69,64,12,19,77
Mary Bryant,53,71,69,47,99
Herbert Radley,50,36,73,33,100
Esther Demps,12,58,2,65,42
Winifred Davis,99,45,61,14,73
Keith Stokes,88,3,19,17,87
Gregory Frantz,70,52,61,0,14
Angela Young,83,72,68,62,28
Brittany Carr,0,66,5,46,26
Robin Hicks,76,10,36,5,32
Ricardo Loughborough,57,8,70,48,74
Walter Clemens,90,60,10,73,29
Robert Jacinto,27,86,94,38,40
Dominick Forrest,38,7,23,3,21
Gary Dow,55,77,68,95,41
Jonathan Krug,55,43,30,85,25
Sandra Wenger,47,28,23,1,26
Jeri Carley,44,48,60,54,83
Clara Sieracki,11,100,76,27,77
James Gilley,36,27,40,90,36
Charles Anderson,54,10,86,74,17
Thomas Walters,54,43,14,61,66
Renee Radune,56,33,91,89,53
Deborah Ruiz,45,31,26,64,80
Deidre Ralston,61,40,67,66,1
Neal Prickett,50,60,69,81,96
Curtis Malachi,19,37,64,88,97
Robert Gordon,90,85,12,13,39
Leslie Soliz,96,93,3,45,31
Lawrence Houser,24,89,62,10,67
Billy Greathouse,80,99,36,85,88
Elmer Brown,59,27,42,44,22
Gordon Hallman,44,62,2,78,30
Rebecca Flowers,67,90,61,95,58
James Ybarra,2,93,93,12,68
Danny Hitt,39,41,97,4,19
Lynda Wooden,73,70,100,42,18
Helen Thomas,69,55,53,51,63
Tina Mills,41,57,38,29,3
Tina Wade,34,95,75,26,44
Joan Mallari,85,72,41,58,36
Lydia Perisho,52,36,59,41,17
Vincent Leader,11,97,91,80,15
Thomas Maul,55,40,45,28,95
Joshua Henderson,94,95,10,71,28
Wendy Whitehurst,17,15,52,89,8
Dennis Crout,74,75,33,69,79
Lynn Dupas,17,51,31,40,6
Merle Thomas,7,77,14,90,67
Mark Law,66,67,23,91,73
John Slape,42,54,14,80,1
Tammy Sager,78,10,19,100,58
Constance Laury,47,52,84,51,30
Neal Cameron,12,11,87,35,9
Harley Price,11,58,18,2,15
Leona Garrett,88,82,71,14,3
Kathy Rusin,88,2,23,66,77
Ronnie Millington,99,49,54,5,91
Edmund Purcell,68,76,48,38,68
Charles Jones,92,43,99,79,20
Ashley Hollar,95,6,14,51,32
Michael Holliday,21,19,17,50,10
Ethel Villamar,61,68,42,58,4
Marina Corsaut,12,87,9,79,63
Mario Knop,70,84,83,44,16
Barbara Moore,83,71,3,92,77
Anthony Worley,99,27,99,60,11
Georgia Dame,87,98,63,82,63
Jeff Maha,13,24,64,75,62
Allison Clarke,65,57,49,52,47
Laura Anderson,95,36,30,70,58
Tonya Kozak,73,70,20,42,49
Erin Lloyd,85,50,67,21,2
David Coleman,47,64,67,51,35
Lucille Covington,12,91,15,62,44
Ira Sprenger,83,20,14,94,46
Christy Stahlman,19,81,39,86,43
Bill Nakamura,46,53,19,61,78
Ethel Sadowski,17,64,59,92,93
Donald Kenney,99,35,61,100,56
Tiffany Duncan,3,13,68,71,24
Christopher Lesser,69,77,96,1,9
Deborah Poblete,39,18,87,15,68
Ashley Rozmus,69,35,84,91,29
Otis Long,74,16,33,21,16
Jo Cook,86,0,22,32,12
Andrew Poole,73,23,98,48,21
Anthony Eason,84,89,67,84,59
Grace Trott,16,73,32,96,20
Helen Crews,74,20,46,20,14
Beverly Cuozzo,71,36,18,97,10
Dolly Albair,31,3,84,40,77
Mary Smith,52,50,79,74,39
Shawn Lopez,78,94,6,81,63
Stephen Hinton,79,30,80,28,42
Craig Griego,26,76,33,38,20
Bert Poundstone,38,44,95,45,58
Pamela Stewart,98,93,41,44,6
Michelle Darlington,1,46,51,27,98
Theodora Simpson,40,27,73,76,93
Cynthia Dean,82,99,31,81,1
Shelley Price,94,35,23,51,60
Elma Neller,93,87,35,19,44
Doris Hancock,81,68,86,86,93
Jean Sumrall,60,67,62,23,65
Rose Gillespie,29,42,63,80,61
Jewell Berthiaume,70,4,55,36,73
Edmond Rogers,29,29,19,62,72
Christine Hurley,98,35,51,100,71
Syble Pigeon,46,74,62,69,25
Antonio Cohen,70,10,19,12,48
Daniel Butterfield,94,47,14,46,72
Kristen Henry,15,84,20,16,10
Rosario Vannote,24,18,39,56,8
Ana Mcgraw,47,41,10,82,53
Nancy Randall,71,83,72,69,64
Joseph Ourada,64,62,46,79,72
Loretta Green,72,60,59,70,88
Aaron Johnson,5,29,10,68,58
Richard Lozier,34,75,53,40,89
Donald Calhoun,44,38,53,16,60
Ralph Hebert,10,59,45,40,88
Delphine Romero,81,88,49,98,12
Sanjuanita Carollo,42,87,23,18,33
Donald Flores,73,28,83,71,32
Harvey Collins,79,6,77,72,49
John Perri,90,73,50,91,99
Roger Shinnick,21,12,69,45,49
Danny Patterson,44,72,64,33,42
Rebecca Davis,88,88,32,90,36
Damien Schulze,37,23,78,61,46
Peggy Jaramillo,42,32,18,79,30
Delbert Pacheco,72,71,47,64,64
Regina Draper,83,73,82,69,59
Alva Davis,29,82,20,83,60
Brian Casavant,26,9,65,99,53
Gary Phelps,96,28,31,10,71
Shawn Booher,100,31,32,26,83
Harry Mccarthy,1,93,90,9,55
David Jones,97,35,43,42,59
Lonnie Lokke,61,67,39,87,86
Dana Gross,5,93,83,2,33
Catherine Sheldon,24,2,58,42,70
Steven Remmers,94,51,93,1,87
Nancy Stoker,79,72,54,43,86
Sharon Wilde,22,88,92,94,9
Neil Story,80,32,14,71,7
Alma Brooks,27,78,60,37,61
Roger Coston,13,70,92,48,3
Michael Colston,38,100,57,79,85
James Harris,54,11,48,73,76
Harold Haley,70,29,9,61,38
Alma Smith,3,1,90,34,54
Donald Gilmore,77,23,48,95,8
Richard Omeara,5,96,27,73,20
Marie Bell,62,35,78,18,69
Oscar Miller,87,33,94,16,62
Cecil Harding,38,30,12,2,0
Joseph Taylor,99,61,73,27,41
Donna Schlaefli,86,83,54,88,66
Debora Lovelace,92,77,5,12,75
Andrew Byers,51,98,63,49,73
Dean Singley,44,25,72,83,13
Jean Aguayo,47,72,65,63,25
Charles Gonzales,72,85,57,95,46
Cari Bourbon,84,47,5,7,95
Betty Suttee,63,3,8,19,51
Blake Taylor,57,94,27,4,91
Timothy Kachmarsky,31,76,42,14,52
Kathleen Hiebert,43,96,96,75,70
Ronda Nakamura,98,15,93,93,93
Melissa Montgomery,35,53,0,69,41
Steven Humphrey,60,20,23,100,42
David Adams,44,20,14,94,83
David Martinez,48,52,16,58,30
Linda Rogers,35,71,59,68,37
Kristina Wright,66,7,9,74,33
Elaine Valladares,93,41,49,91,21
Bonnie Anderson,74,63,75,59,34
Juan Joseph,67,63,19,61,1
Martha Banh,43,43,17,76,1
Amber Scherer,61,37,37,78,4
Tonya Heilman,18,93,78,27,74
David Harris,56,20,64,100,94
Martha Whitaker,93,8,93,31,28
Amy Sherrod,85,59,59,12,42
Louis Weber,60,86,32,24,66
Howard Vassel,96,27,33,97,71
Helen Vessell,32,79,91,27,6
Jonathon Bookout,54,97,39,66,71
Bobby Cortes,72,11,87,79,89
Irene Deremer,12,89,100,1,27
Ronald Key,41,29,98,76,93
Jeffrey Patterson,61,40,88,11,98
Wade Beatty,0,94,16,21,14
Audra Ferman,14,35,97,9,17
Chad Folkers,88,48,13,8,62
Corinne Bales,79,20,22,26,38
Val Sattler,84,100,11,19,97
Cecile Gaffney,16,83,32,25,78
Sana Welch,67,12,0,27,45
Olga Liddle,24,52,88,91,38
Tony French,79,40,6,4,58
Erin Johnson,12,14,41,98,74
Anthony Lester,76,38,23,66,29
Paul Ahmad,98,80,34,14,12
Margaret Smith,15,75,26,38,57
Annie Dotson,31,87,24,76,81
Gail Bales,21,64,90,93,11
Pamela Foster,37,53,17,79,16
Tonya Ford,17,29,24,8,6
Robert Hackworth,30,27,99,78,3
Edgar Apo,54,76,67,5,6
Dennis Hanson,61,45,48,77,4
Mary Beck,47,24,95,32,77
Joseph Gonzalez,52,28,94,93,54
Drew Acosta,79,89,68,15,69
Dallas Hui,68,14,74,82,76
Mary Johnson,1,26,29,89,12
Neil Ladner,72,11,68,93,54
Ward Bullock,22,51,97,15,54
Jose Harvey,22,16,88,1,95
Wayne Molon,63,66,22,14,11
Jimmy Nockels,42,60,78,36,25
Howard Hamill,98,87,2,83,42
Francis Moon,46,74,95,64,30
Melissa Lenhart,76,88,8,65,6
Doris Lites,55,64,11,17,59
Jorge Samuels,25,87,76,64,51
Patricia Cornwell,3,86,5,13,42
April Dona,47,95,27,100,93
Refugio Langehennig,33,36,61,23,43
Sandy Wison,74,85,59,36,64
Michael Payne,30,53,89,65,69
Joanna Sutton,31,100,25,74,26
Darla Shultz,16,24,74,53,11
Herman Bowles,46,43,21,15,52
Danny Sinclair,65,3,82,85,76
Andrew Johnson,74,78,27,50,79
Juan Richardson,68,1,22,3,40
Michael Galvan,85,68,2,3,7
Dale Cabading,69,99,87,74,95
Michael Truss,59,53,33,25,46
Rafaela Villarreal,98,93,11,22,68
Lois Thurber,44,77,75,54,22
Louis Carter,68,27,56,15,40
Carl Thorpe,42,64,57,38,64
Paul Savage,68,35,82,20,17
Kenneth Bedell,24,72,64,2,43
James Ramirez,64,43,52,19,28
Arthur Chapa,95,75,100,24,5
Anne Henry,77,67,35,68,57
Tom Walden,29,44,79,6,31
Charles Wetenkamp,51,6,19,42,57
Edward Bearden,6,41,48,23,77
Eva Poland,68,31,2,47,10
Zane Robbins,24,49,63,49,58
Sara Pacheco,10,30,41,59,9
Hue Helm,36,42,5,96,90
Angelita Reed,28,65,72,69,96
Bettie Anderson,61,100,99,29,45
Suzanne Alston,13,75,38,18,72
Geoffrey Lanza,100,0,90,39,11
Vincent Dougherty,22,28,70,51,63
Juan Hill,11,10,45,38,69
Juanita West,84,36,27,23,55
Tracy Krulik,28,3,17,58,65
John Freeman,23,97,26,12,52
Kenneth Penttila,77,20,63,16,74
Glenda Mcconnell,77,91,72,4,39
David Mildenstein,35,83,2,0,2
Amy Doyle,67,91,29,93,59
Chung Maxwell,32,46,94,95,24
Brian Reed,65,22,92,66,48
Albert Krys,31,41,82,27,47
Kimberly Jones,24,52,14,50,50
Edward Brown,14,18,0,68,71
Janet Leonard,38,70,76,67,50
Sharon Maloney,60,59,52,33,80
Eric Mcalary,51,90,73,88,82
Sharon Stone,7,100,47,48,62
Candace Hust,8,89,60,5,19
Jo Sorrell,25,33,31,12,9
Maria Smith,100,14,48,86,80
John Carter,16,59,97,51,98
Jonathan Beiler,29,41,77,38,79
Meghan Carlson,9,74,13,10,22
Sharon Cobb,54,55,90,46,84
Ronald Peckham,27,79,64,8,3
Megan Raney,68,59,67,59,6
Margie Ashurst,25,54,96,98,75
Veronica Silvis,96,26,47,60,21
Hilda Howe,80,17,43,2,46
Jacquelyn Jenkins,6,54,95,21,88
Wade Bosch,26,95,12,67,66
Cornelius Stall,45,22,78,52,50
James Mendenhall,28,46,69,48,97
Shawnee Holmes,19,82,32,14,35
James Byrd,81,11,85,38,59
Peggy Deboard,77,82,93,38,66
Franklin Vela,29,96,14,7,9
Elvira Ainsley,17,48,22,63,5
Candice Tomlin,49,35,40,37,88
Richard Mock,60,12,13,73,70
April Hicks,19,25,22,58,64
Robert Damore,18,54,72,12,18
Derek Pittman,3,71,1,50,26
Gerald Francis,98,94,35,61,82
Terrance Nast,80,36,53,24,73
Kelley Hubbell,12,32,15,63,38
Marilyn Lukach,17,4,21,1,32
Darlene Boudreaux,26,2,47,11,88
Hector Lopez,30,28,63,86,69
Ronnie Vargas,36,97,25,32,16
Lisa Maze,13,0,52,35,64
Patrick Lewis,76,52,70,34,58
Jessica Munoz,98,48,23,24,27
Wm Bergsma,40,2,46,37,92
Lee Venable,77,73,30,7,100
Kassandra Webb,77,100,88,29,88
Lakisha Burns,63,28,92,12,22
Clarine Kim,57,67,14,5,18
Elaine Myers,97,58,60,36,70
Rachel Catanzaro,41,46,11,23,48
Sandra Guerrero,89,28,72,88,15
Robert Wilson,68,18,15,6,86
Candice Munn,65,75,65,48,63
Irene Richards,62,74,79,5,18
Briana Morse,69,48,5,27,0
Nadine Duffield,38,17,8,59,71
Leslie Baker,39,16,92,5,1
Ricardo Young,23,29,16,6,70
Laura Waldon,57,47,48,24,100
James Jones,49,69,96,33,46
Lonnie Coil,27,41,88,63,41
Ruth Boone,15,54,63,14,59
Roy Bentley,24,1,92,17,49
Pauline Wells,58,3,9,7,88
Lester Sneed,33,8,75,7,91
Amanda Asif,42,72,41,54,51
Roy Johnson,49,20,62,55,63
Anthony Darlington,67,65,19,71,34
Joshua Hartfield,78,88,93,27,20
Mary Midden,75,17,72,88,40
Elsie Howard,99,61,35,58,62
April Mcculough,98,52,14,72,23
Leana Parrish,28,24,100,58,1
Elizabeth Jacques,83,51,79,94,20
Janice Rodenberg,83,21,84,67,79
Mandy King,3,60,7,44,68
Rose Hall,88,53,1,1,65
Karen Ziler,22,93,7,14,86
Jimmy Mount,16,84,29,89,52
Michael Mitchell,61,61,51,22,99
Charla Wedderburn,37,88,62,44,10
Harlan Chandler,95,69,53,29,91
Linda Varillas,75,3,61,60,53
Curtis Sauceda,93,77,2,65,94
Roy Greene,62,15,30,73,34
Sarah Shaw,90,25,8,30,32
Shirley Tatsch,99,66,85,41,52
Martha Coburn,31,78,3,69,18
Rita Aguayo,35,56,43,4,40
Luann Taylor,90,78,35,28,8
Vernon Garcia,57,17,8,46,55
Winford Killebrew,45,48,93,25,8
Sylvia Prince,20,41,52,80,77
Betty Batista,4,36,57,32,78
Linda Hudson,73,37,53,89,15
Janet Henderson,51,47,47,45,53
Robert Vizcarrondo,2,17,34,71,6
Jacqueline Thornton,93,57,50,85,58
Raymond Fast,58,16,19,67,18
Russell Smith,0,78,77,52,9
Gloria Tucker,31,30,61,31,60
Kim Bogosh,85,71,56,0,72
Carol Brown,33,49,76,27,82
Michael Carter,55,10,80,10,19
Sarah Nichols,72,30,78,68,46
Gordon Lieu,52,58,7,27,37
Beverly Butler,78,90,18,69,5
Martin Travis,5,59,30,31,20
John Hahn,95,7,52,31,45
Kathleen Hauptman,0,64,77,57,24
James Moore,83,100,87,1,96
Kendra Gordon,71,89,9,64,39
Clara Smiler,68,93,18,41,49
Elizabeth Ruffin,63,64,89,24,84
Ernest Ethington,64,25,34,96,49
Misty Lagnese,94,97,91,67,60
Donald Mcrae,19,67,56,65,84
John Conwell,82,26,39,41,40
Jama Zietlow,97,4,61,30,43
Sharlene Gaines,3,89,87,99,78
Carolyn Cassada,2,27,91,89,77
Steven Miles,8,87,100,42,73
Linda Sales,77,55,17,85,26
Charles Fuller,12,80,63,11,44
Mattie Miller,60,53,96,83,99
Anabel Mccoy,35,87,40,49,6
Betty Bell,15,64,2,93,53
Robert Lane,54,69,3,22,82
Paul Reyna,57,75,81,81,7
Duane Wolf,73,85,93,37,14
Armando Chehebar,65,69,42,40,95
Crystal Scott,46,40,39,43,51
Tony Dillinger,73,74,37,58,93
David Dory,44,72,45,43,32
Marilyn Miller,69,17,74,93,15
Crystal Bogar,79,94,22,97,90
Maria Rodriguez,75,31,16,81,61
Percy Marti,39,15,92,94,99
Kevin Davis,80,36,79,45,94
Carol Jelden,31,25,97,72,34
Charlotte Fisher,74,58,70,12,18
Nicholas Oetzel,40,32,100,44,73
Ellis Guerra,58,9,49,66,86
Jeffrey Kidd,73,64,67,76,54
Robert Caron,26,6,55,60,92
Lynette Mora,16,92,99,84,52
Joel Porter,34,40,18,19,8
Roger Pumphrey,51,44,26,34,58
Brian Dunagan,84,38,78,91,97
Dorothy Yingst,95,16,12,26,55
Sandra Severino,68,92,74,15,64
