name, math, english, programming_1, programming_2, statistics
Jack Craig,67,44,12,46,29
Andrea Pringle,9,50,35,49,82
Jennie Herriman,61,38,35,72,12
Harold Portugal,100,71,51,50,33
Stephen Nitcher,35,91,39,53,80
Frank Taft,86,66,92,93,27
Ralph Lane,50,68,95,15,71
David Gomez,89,15,81,92,42
Ted Harding,56,41,71,19,5
Virginia Gurney,7,65,54,23,29
Misty Planas,19,10,44,9,92
Jennifer Mackey,41,37,58,63,98
Tracey Decker,83,27,25,11,88
Patricia Lacomb,75,6,69,25,92
Jeffrey Velazquez,81,11,90,73,83
Sue Fletcher,36,1,36,40,48
Yolanda Taylor,12,32,39,22,31
Lenora Vazquez,1,68,59,47,11
Sharon Mcclean,52,71,13,61,94
Kerry Edwards,42,47,60,60,59
Marilynn Link,19,76,44,89,63
Edward Newman,13,66,26,44,50
Kent Blalock,8,32,4,81,16
David Garrett,13,92,69,56,0
Mamie Miller,47,54,93,41,81
Jennifer Gotay,68,36,55,72,8
Andrew Grandi,48,59,13,38,38
Beth Martinez,34,11,82,54,29
Carey Sharp,34,12,91,84,47
Leia Lester,21,14,82,22,64
Evonne Moreno,93,75,36,55,66
Karen Oshey,20,82,28,63,41
Linda Garcia,2,91,23,38,96
Henry Cybart,92,44,11,20,63
Kim Thompson,77,11,64,89,16
Fernando Hamilton,44,72,100,78,42
Latoya Ellingson,92,28,98,63,59
Belva Pope,99,57,15,56,68
Russell Bernstein,26,43,54,15,82
Eva Harvey,39,69,87,3,94
Robert Howard,21,96,58,31,46
Lillian Poitier,85,27,16,23,91
Tanya Galeana,52,7,88,32,45
Sheryl Daggett,9,3,80,44,78
Alan Figueredo,40,23,0,49,3
Felicia Wueste,83,36,81,68,87
Edwin Andrews,21,99,11,9,17
Cody Helmy,2,73,6,70,26
Steven Sheffield,99,82,19,87,93
William Gullickson,11,71,12,97,43
Cecilia Johnson,17,3,14,13,64
Sandra Pidgeon,7,57,74,46,33
Sharon Miller,62,95,8,14,40
Edith Frankel,35,1,79,46,32
Carolyn Henderson,1,11,7,86,52
Benjamin Allen,7,31,18,64,16
Dorothy Sam,75,0,69,10,29
George Hines,87,32,68,29,83
Edward Smith,81,93,12,84,7
Efrain Hoke,71,58,4,53,62
Casandra Bethea,89,25,9,16,79
Hattie Kent,74,33,44,96,9
Luz Lowther,13,89,97,29,99
Darla Watson,93,54,50,53,58
Lula Madore,100,79,82,67,11
Tony Meyer,90,71,48,23,82
Stephen Gonzalez,33,89,35,48,62
Iris Kelly,21,41,94,3,12
Colleen Mitchell,100,58,35,50,68
Tom Simmons,19,85,78,33,18
Evangeline Fulvio,13,55,68,65,41
Courtney Graham,2,45,74,56,74
Anne Thornton,45,42,11,55,80
Antonio Savarese,9,10,11,94,38
Zachery Fowler,91,2,14,4,78
Lois Garvin,87,94,56,30,26
John Hodes,79,30,2,100,94
Georgia Melendez,94,76,26,59,47
George Tran,21,97,93,46,69
Micheal Lee,41,84,72,98,78
Carol Hall,83,89,100,4,7
Rhonda Brittingham,24,16,21,51,89
Mark Murphy,48,49,47,13,97
Claudia Barrett,55,88,12,56,85
Victor Walshe,90,5,48,60,24
Barbara Christiansen,78,78,89,39,64
Jeff Melville,50,20,40,46,100
Stephanie Mathews,19,79,39,84,26
Mary Levine,16,34,92,35,75
Justin Rasmussen,29,4,26,82,2
John Webster,45,31,4,100,91
Earl Stovall,77,95,78,73,33
Arleen Alexander,100,38,88,99,11
Kenneth Harwell,35,55,86,24,71
Michelle Clayton,7,41,63,66,38
Luis Barnes,79,51,51,14,0
Connie Hardiman,53,88,67,59,61
Raymond Holmes,31,33,21,0,39
Kenneth Huff,37,38,24,1,29
Bernadette Rose,67,55,78,22,36
Jack Quintana,46,11,51,63,87
Amy Jackson,96,18,53,20,10
Bertha Applebury,57,89,53,71,93
Donald Sheley,1,48,16,60,65
Lucille Bales,4,67,53,90,29
Goldie Lykins,28,44,63,50,12
Jacob Simmons,41,76,22,71,55
Donald Wofford,15,24,99,92,98
Diana Osler,60,99,100,28,42
Kenneth Muncy,61,8,9,66,61
Ronald Beck,22,70,59,14,69
Patty Hayes,78,58,8,23,92
Hilda Bermudez,100,47,31,6,29
William Carter,71,74,47,64,10
Joyce Noe,2,36,24,5,78
Elsa Harris,16,57,79,58,22
Vicki Bingham,72,37,39,15,43
John Ferguson,83,91,5,30,46
Pat Koehn,88,8,45,54,21
Bryan Schweiger,23,86,15,12,78
Armando Lyles,99,27,27,81,59
Dustin Pruitt,76,20,94,29,40
Terry Souffrant,92,59,39,52,34
Chad Shaver,67,61,87,29,20
Dana Bailey,45,53,57,99,7
Charles Abbott,61,25,11,47,70
Kevin Ward,44,63,24,91,98
Jennifer Colon,46,93,63,30,1
Glenn Canal,5,33,32,64,82
Michael Jakeman,5,98,97,47,48
George Schwartz,22,4,26,64,2
Suzanne Aguas,11,9,100,93,0
Joyce Marcotte,65,59,60,27,48
William Rosario,9,82,55,72,19
Philip Swartz,92,1,9,44,12
Lourdes Brown,99,65,57,7,29
Dorothy Copeland,51,5,57,80,83
Charlotte Kenyon,32,6,85,8,62
Rhonda Ross,91,66,47,32,4
Deanna Phillips,11,82,41,93,10
Joyce Leich,77,20,80,33,7
Anthony Kelley,47,36,86,80,69
Maura Aikens,69,7,77,42,25
Willie Sellers,24,94,9,63,13
Sandra James,83,70,47,100,76
Beverly Spahn,42,46,60,31,83
Carl Koral,54,71,10,43,12
Billie Penn,69,94,51,18,32
Karen Meyers,44,25,76,72,24
Blanche Merrick,28,45,75,76,6
Mattie Audette,26,39,54,74,38
Lashunda Carr,23,39,89,33,54
Phyllis Fralick,70,64,2,86,51
Celia Clermont,20,71,23,48,89
Stephanie Harlin,18,20,14,20,34
Natalie Imai,43,36,73,9,30
Paula Jahnke,82,40,79,32,55
Jeffery Chapman,99,33,59,23,24
Travis Sawicki,28,36,88,43,70
Jeane Mortenson,99,83,74,32,92
Rogelio Beebe,22,26,30,49,89
Lamont Haggard,38,51,86,65,31
Natalie Park,29,22,57,98,64
Francisco Lenk,70,95,64,53,59
Rolando Nygaard,59,50,30,24,75
Shelba Fletcher,66,41,100,99,29
Eloise Mckinnon,72,68,18,89,51
Betty Sansoucie,24,23,10,38,42
Sarah Scarborough,83,61,89,93,64
Grant Omoyosi,52,96,5,83,27
Katina Lyman,93,8,25,45,54
Raymond Cooper,42,39,76,36,52
Marni Madison,48,3,64,31,12
Sheila Knight,96,68,7,10,41
Richard Finkelstein,52,47,14,23,79
Jill Parker,23,60,46,44,35
Ester English,90,91,56,49,10
Sandra Middlebrooks,83,52,40,85,7
Robert Miles,23,40,97,82,81
James Rodriguez,6,83,2,89,13
Christopher Blanco,80,58,64,89,37
Irvin Murphy,49,4,67,75,85
Ariana Augenstein,29,5,9,19,4
Michael Shell,48,93,87,44,49
Shirley Wilcox,93,41,5,9,36
Martha Wafford,60,3,71,69,48
Judy Brund,22,85,34,64,71
Margaret Digregorio,41,48,83,2,100
Maria Wohlrab,21,84,50,84,59
Mary Kroner,5,84,90,25,13
William Andrews,14,80,81,59,42
Amanda Leblanc,73,43,2,80,25
Douglas Chrisman,22,49,34,20,27
Patricia Willis,46,82,26,31,36
Theodore Hartley,35,43,37,59,53
Rebecca Byrd,6,41,83,97,60
Irene Castilla,72,86,42,72,49
Barbara Loffler,1,77,29,19,40
Iliana Nash,71,9,21,29,33
Julie Damboise,10,1,37,73,43
Richard Seabron,65,84,94,99,67
Marilyn Hogan,25,59,22,77,20
Shannon Hall,92,43,10,95,10
Naomi Shor,27,5,82,42,6
Mary Leaton,90,5,12,95,54
George Mitchem,53,23,29,3,19
Elaine Neyman,85,96,69,63,5
Jennifer Young,1,60,33,9,63
Charles Diloreto,53,14,82,48,72
David Burnsworth,0,83,41,8,56
Lee Gooden,60,44,65,66,21
Jeff Daniel,74,5,69,31,2
Ardis Lee,16,11,98,28,59
Raul Lyons,93,97,70,72,35
Diana Amato,61,1,62,22,17
Mark Cartwright,45,84,58,53,69
Gustavo Ladner,62,7,81,90,99
Blanche Wilson,25,94,84,21,21
Lloyd Lane,41,5,28,24,95
Malinda Simple,76,63,94,17,66
Tish Rivera,98,82,42,56,85
Robert Mcknight,57,20,5,53,50
Daniel Kriese,22,33,67,69,7
Angie Hines,78,19,17,32,4
Edward Hovermale,22,3,69,35,30
Russell Young,28,69,58,21,84
Christopher Ware,86,27,7,18,91
Darlene Burnett,2,13,26,52,2
Marquerite Carroll,100,36,46,81,70
Karen Mitchell,96,4,82,19,100
William Woodruff,95,12,81,63,63
Annette Doll,23,52,28,58,48
Alexander Oxendine,51,94,76,64,75
Jennifer Stavrositu,62,69,95,86,95
Consuelo Matthews,68,93,74,72,60
Leroy Horky,43,4,0,49,98
Christine Heath,37,83,96,85,13
Walter Duenas,23,11,89,100,91
Jennifer Braxton,94,89,39,93,61
Beverly Chou,85,33,74,99,4
Charlotte Schutt,75,40,72,4,33
Daniel Meyer,91,70,76,18,92
Chad Paxton,69,16,73,25,32
David Pasquino,99,83,54,73,38
Tyron Ray,90,35,90,34,29
Dolores Coppola,46,14,48,76,74
Gina Williams,56,33,11,53,63
Jeremiah Hutchison,10,36,0,45,85
Patricia Thompson,73,1,50,44,16
Nadia Thompson,51,76,47,87,31
Robert Barnett,99,10,86,20,66
Karla Scherer,0,65,6,10,29
John Hendricks,57,32,11,85,27
Patricia Dodd,60,96,73,23,29
Clara Townes,60,71,79,4,96
Pauline Hart,81,83,98,67,7
Tammie Ringel,91,6,74,11,67
Elmer Fortune,1,91,99,43,27
Steve Bishop,74,92,52,67,42
Jay Villalta,91,61,95,57,25
Pauline Mack,57,44,24,38,53
Anne Jacobs,61,48,65,31,63
Jada Camarena,99,57,50,94,8
Dana Richmond,38,3,87,71,28
Jennifer Love,56,21,60,73,85
James Cruz,67,44,97,54,81
Anthony Pringle,66,96,21,80,15
James Hill,50,81,1,64,53
Jose Wright,43,19,3,73,65
Harold Smith,26,74,51,43,30
Keith Powell,40,29,3,100,41
Christina Lingo,26,94,23,97,69
Glenn Tucholski,30,30,51,10,11
Gary Smith,19,6,63,95,81
Erik Brown,31,76,35,6,76
Douglas Thatcher,10,27,85,93,57
Eric Cornejo,76,66,82,67,15
Donald Gray,80,87,51,3,46
Jacqueline Whiteside,20,68,32,71,92
Emily Steele,55,29,85,7,12
Benjamin Henke,68,42,14,95,53
Charles Hough,30,74,54,66,76
Nicole Ogden,30,91,18,22,51
Gisela Wall,4,18,49,35,51
Joe Foster,65,16,96,19,79
Barbara Brower,82,26,16,6,94
Mary Mccarty,21,54,94,10,48
Karen Thompson,7,99,72,49,98
Kim Carter,56,76,43,19,24
Brenda Walter,10,3,83,23,65
John Martin,57,33,85,37,30
Ryan Saunder,64,65,74,30,64
Robert Torres,60,100,100,100,31
Deborah Hosmer,2,68,74,65,93
Emmett Cruz,95,87,76,68,97
Toney Juarez,15,15,50,33,44
Scott Schlenz,43,63,63,87,14
Pamela Laur,41,38,71,23,4
Norma Klauer,13,88,71,45,93
Teresa Dark,8,46,43,38,59
Jimmy Krivanek,6,24,96,85,10
Herman Ellison,2,23,37,28,76
Evelia Cope,24,31,61,53,68
Georgia Scherer,71,21,88,7,41
Betty Bailey,15,63,72,43,52
Lilian Griffen,49,2,73,87,51
Allison Hill,24,77,100,1,12
Daniel Phillips,15,33,12,66,22
Robert Mcglone,65,17,96,8,57
Kenneth Monath,70,16,50,9,20
Daniel Doctor,59,69,7,63,44
Kimberly Snyder,17,66,42,65,62
Milton Lucero,82,91,56,44,49
Imogene Murphy,64,36,31,17,1
Gabriel Nichols,77,93,76,86,59
Velma Farris,39,34,2,16,12
Bonnie Shaw,26,73,70,42,92
Joanne Simmons,16,64,33,30,97
Elizabeth Yates,19,96,43,85,63
Florence Bennett,50,7,22,29,90
Jonathan Perez,36,91,5,1,53
Francene Anderson,53,7,8,28,24
Mary Woodard,88,66,31,8,53
Latonya Cruz,33,54,74,36,35
Gary Botello,62,4,9,89,77
Mary Partida,7,5,31,56,43
Allison Kilgore,96,69,33,72,51
Christine Jackson,99,6,6,41,99
Jennifer Evans,81,1,96,84,17
Donna Manalang,62,73,11,79,80
Amy Fox,35,87,67,46,23
Amy Parker,57,23,56,33,92
Samuel Grimes,90,2,44,40,54
Frederick Likens,10,60,89,11,37
James Bostic,41,72,6,72,23
Rosemary Charles,64,39,39,33,90
Darryl Henderson,14,81,98,14,66
Anne Taylor,81,62,0,60,16
Jeffrey Reynolds,37,69,3,90,76
Danny Bolk,19,90,4,31,20
Brenda Farlow,97,15,6,81,84
Cody Hudek,16,53,5,83,64
Ricky Baker,54,83,30,46,24
Sheila Bouy,15,32,7,48,36
John Rena,64,3,6,32,84
Esther Desano,26,30,74,23,18
James Cook,55,26,12,26,59
Ray Clifton,55,69,64,82,66
Gloria Campbell,20,10,61,62,3
Susan Barnes,90,45,36,14,65
Russell Mcwilliams,18,42,88,19,25
Marie Gross,91,44,51,36,66
Kenneth Dukes,94,51,99,35,58
Harlan Trainor,82,90,90,38,22
Jane Tarwater,53,79,4,31,87
Alfred Stuart,34,60,93,7,69
Marianne Bone,62,3,25,10,74
Imelda Barham,24,80,63,77,74
Robert Sims,21,44,34,84,79
Shane Torres,93,83,67,37,76
Jenette Lawrence,66,48,41,51,61
Eula Stanley,52,53,95,4,48
Susan Norberg,48,3,4,21,21
Carol Keller,21,46,42,30,90
Henry Cortez,70,66,93,73,62
William Stpeter,37,89,25,47,12
Daniel Battle,14,26,66,18,77
Wilma Kidd,100,30,39,33,61
Clarence Danford,15,44,22,10,44
Keith Staples,41,94,93,70,49
Charles Pham,21,30,51,50,87
Amy Roy,40,50,10,0,47
Ann Cordano,32,99,52,7,75
Socorro Ohalloran,1,72,32,81,31
Jackie Golden,42,21,98,86,80
Tommy Maynard,60,9,26,73,17
Ann Blanks,62,13,62,80,6
Marquerite Mullins,16,92,22,30,69
Pamela Siddiqui,89,54,48,97,46
Melanie Cook,11,80,87,23,31
Jerry Carter,87,84,32,61,81
Dennis Strom,47,19,27,87,49
Aubrey Reedy,9,71,57,67,52
Mary Henry,42,42,4,89,39
Vincent Tucker,73,86,42,29,0
Alexander Carter,79,31,61,40,24
Rick Amelung,46,47,75,8,25
June Smith,12,7,12,56,27
Rubye Moore,7,98,66,7,56
Rachel Boykins,9,37,79,50,57
Ross Davis,5,49,98,28,98
Harry Soderberg,44,91,18,53,48
Victor Phillips,31,78,42,24,83
Juan Martin,18,38,15,66,23
Warren Lejeune,23,96,54,11,82
Latasha Fry,31,68,10,68,33
Antionette Prather,63,92,83,82,20
Susanne Guinn,13,37,94,59,26
Kendra Cox,59,38,83,61,50
Mildred Furr,87,49,5,95,94
Charles Fair,5,9,47,95,71
Helen Mellott,39,28,60,10,66
Vera Light,87,3,47,35,65
Jeffrey Smith,62,26,27,77,89
Perry Zane,22,30,58,64,67
Jessie Kite,89,31,79,86,76
Junior Cole,71,79,0,90,92
Jacob Larson,71,6,81,46,3
Mary Turpin,85,56,26,85,20
Connie Brooks,76,23,85,44,61
Judy Morgan,77,40,38,87,9
Edna Reyes,60,83,72,93,95
Martin Williams,47,53,84,35,99
Edward Malone,43,7,94,82,13
Madeline Castilla,81,49,23,9,91
Tara Lynch,99,68,37,89,65
Betty Stepp,52,87,43,45,43
Mary Rawlins,54,39,53,100,58
Debora Begley,77,80,7,81,43
Marcus Mitchell,95,18,79,85,0
Adam Hidalgo,91,2,0,43,86
Hunter Berrios,44,53,73,27,79
Melvin Sin,97,77,100,27,9
Don Perez,66,31,1,97,87
Ruth Nelson,49,38,10,60,17
Leticia Gurganus,41,15,52,7,14
Juan Bell,37,65,35,60,98
Eric Mckay,91,62,11,19,99
John Cook,32,62,2,48,36
Elizabeth Hodges,7,60,93,54,54
Maureen Adams,98,14,64,2,63
Lois Pinney,45,23,0,74,15
Claudia Berstein,86,96,78,12,67
Troy Skiles,71,60,46,27,9
Richard Heenan,41,24,35,100,33
Colby Cann,43,70,65,27,77
Nicole Williams,82,31,49,1,84
Neal Chapman,61,78,81,87,92
Hazel Meyers,43,28,78,6,79
Deandre Devine,49,24,66,30,76
Tony Staker,4,9,63,36,69
Betty Morales,8,41,9,54,55
David Seveney,10,38,93,10,91
Jimmy Owens,55,35,3,93,23
Courtney Emerson,77,81,42,12,75
Billy Hall,32,29,99,0,27
Mary Clark,62,82,82,17,22
Kimberly Gallant,75,11,84,74,68
Kathy Jones,44,3,4,1,0
Diane Woods,6,10,45,57,5
Raymond Freeman,4,57,3,52,73
Antonia Guy,38,39,17,15,0
Catherine Foster,72,68,88,38,90
Ethel Johnson,15,67,81,79,71
Molly Schilling,54,37,93,48,46
Danny Davis,25,91,83,79,62
Frank Kowalski,90,65,7,85,49
Irene Murphy,57,7,9,14,100
Nina Willis,59,10,70,85,92
Kimberly White,86,62,52,72,43
Anthony Lloyd,93,94,58,62,17
Maria Mata,80,45,31,35,5
Donald Baker,43,6,71,71,46
James Osterman,79,98,90,39,95
Bill Jimenez,86,97,35,87,78
Walter Thomas,50,9,87,49,100
Hazel Leary,38,28,64,22,10
Marilyn Wingert,92,51,95,38,47
Monte Mcginnis,63,32,48,95,74
Muriel Greer,0,13,25,20,88
Kathleen Boros,68,70,86,72,83
Charles Crowley,53,55,10,48,96
Roselyn Sims,89,97,81,61,52
Aubrey Adams,38,40,35,77,3
Steve Perkins,58,34,5,68,91
Dennis Hyde,1,22,10,76,56
Renee Bricker,76,11,0,66,21
Dora Rich,21,84,14,91,12
Callie Diloreto,77,97,68,68,49
Christopher Landry,65,90,78,60,98
Timothy Woodruff,96,2,42,65,71
Maria Hidalgo,6,65,9,24,8
Amanda Sowl,74,36,7,8,32
Ruth Smith,51,99,63,24,18
Eduardo Shears,97,6,79,60,76
Donald Vansice,32,49,31,33,47
Johnny Paynter,16,7,67,60,2
Karen Schafer,0,54,28,62,27
Shanna Brown,40,55,71,1,41
Cecilia Hicks,14,96,32,35,41
Holly Oconnor,76,28,38,46,15
Debra Krausmann,74,63,46,12,49
Frederick Kress,31,72,64,78,92
Joel Landrus,49,98,69,36,44
Chad Domina,27,74,44,11,87
Lavonda Smith,52,20,52,12,99
Amy Jackson,58,98,77,43,41
Joanne Smith,95,30,47,51,62
Sara Allan,29,96,55,33,51
Janet Ramirez,99,69,92,59,95
Jay Williams,95,25,89,72,58
Brian Meinke,33,66,58,54,35
Adrian Booher,70,95,51,55,31
Teresa Earwood,22,34,84,53,43
Carolyn Vargas,44,61,24,71,3
Colleen Orman,46,95,45,80,42
Arthur Weaver,9,91,57,95,79
Justin Schellermann,64,11,55,92,78
Alexandra Walker,36,89,83,38,15
April Davis,10,20,83,25,87
John Devera,26,22,42,30,98
Mary Copeland,72,7,22,0,36
Pedro Dawson,79,4,4,86,40
Ja Gioia,90,71,85,58,92
Mandy Sanders,51,18,65,76,17
Ethel Washington,28,24,67,34,16
Ronald Herriott,59,47,16,21,37
Linda Kinard,52,80,4,91,94
Sarah Shore,93,14,5,62,74
Janie Camp,37,22,25,76,39
Mary Terrell,69,91,17,3,7
Marjorie Stagnaro,82,38,67,66,44
Jody Navarro,45,25,89,90,62
Lawrence Young,1,6,59,84,6
Paulette Caldwell,67,72,18,80,64
Booker Hiatt,9,10,47,20,78
Jasmine Merritt,81,48,19,22,10
Lawrence Diaz,41,81,82,37,33
Nicole Auld,69,24,19,31,4
Paul Brown,71,59,53,82,11
Kimberly Henderson,24,18,65,6,19
Corey Martin,2,25,1,14,48
Pamela Marian,27,28,54,7,44
Lillie Spears,13,23,98,19,51
Elizabeth Hoyt,73,79,41,61,84
Andrew Owen,7,28,9,25,32
Ralph Jones,88,42,82,74,86
Malinda Tse,36,60,51,79,14
Colleen Kehoe,98,64,28,58,72
Dean Clore,60,29,22,94,22
Clement Rose,69,86,88,10,22
Janet Sweet,84,60,17,94,93
Carmen Terry,90,54,41,10,32
Lena Dickerson,18,68,80,90,36
John Fitch,16,1,80,58,5
Leslie Hampton,33,16,21,86,41
Ernest Howard,20,7,9,49,15
Amy Wheeler,41,10,12,52,57
Effie Perreault,58,9,53,17,42
Lacy Recio,95,16,14,32,12
Michelle Glenn,59,91,25,16,25
Rhonda Lopez,3,56,68,47,12
Elizabeth Murphy,93,31,47,36,89
Robert Sarabia,32,79,45,94,51
Ardis Teets,55,75,90,28,73
Nancy Glover,24,9,35,55,6
Barbara Brown,12,7,32,30,48
Jeffrey Lucas,87,59,96,58,15
Michael Buchanan,86,48,19,61,13
Rebecca Purcell,23,60,61,92,46
Robert Solomon,72,71,55,39,30
Lynn Gramham,55,92,85,66,41
Steve Hoffman,4,20,63,81,95
Tommy Allen,62,64,57,95,24
William Jetton,57,20,82,31,81
Catherine Smith,31,44,37,42,97
Mary Burt,47,71,71,93,26
James Pugh,2,88,64,39,67
Harry Mobley,24,96,63,23,83
Kathleen Mula,95,41,40,90,54
Lisa Coons,78,54,61,27,88
Jean Fothergill,38,25,83,4,88
Melanie Ernst,42,7,36,16,55
Warren Macdonald,53,11,93,35,1
Robyn Cato,50,34,51,51,29
James Gomez,94,19,46,9,63
Bradley Puleo,7,5,15,90,33
Tamara Wright,71,54,97,65,32
Sally Fox,24,99,90,58,0
Thomas Meador,49,53,54,31,28
Keith Kendrick,5,67,32,58,53
John Roddick,64,81,96,62,38
Robert Fountain,28,3,96,6,15
Jesus Granderson,76,83,45,63,25
Monique Polanski,92,14,76,36,4
Frank Conn,98,41,83,87,46
Evelyn Bush,30,65,84,19,43
Carl Starrett,51,41,50,76,7
Mildred Grant,22,54,28,83,98
Sharon Mullins,21,18,51,40,50
Bessie White,17,49,9,21,13
Earnestine German,36,27,20,77,22
Robert Nichols,71,26,45,78,51
Carolyn Campbell,67,0,10,37,8
Angie Tattershall,36,32,96,1,74
Ryan Folkers,0,64,32,24,94
Mark Garcia,45,15,81,43,64
Helen Manos,5,4,95,41,12
Paul Brecht,28,12,61,5,60
Loree Taylor,61,15,4,42,67
Harry Webb,81,41,97,51,98
Emily Gardner,67,17,43,76,14
Deborah Renn,36,30,88,74,61
Bonnie Pittman,71,40,84,13,38
Toby Wirth,82,41,91,1,29
Kathy Shiroma,17,82,87,7,35
April Fitch,46,81,42,54,29
George Lee,60,35,60,69,45
Stephanie Gutierrez,91,99,35,51,26
Kevin Hudnall,48,25,39,13,81
Marshall Carvalho,81,65,64,6,38
Dana Hamer,71,4,45,62,16
Erin Holloway,21,55,13,76,98
Jacqueline Pate,86,95,16,89,10
Marilyn Styer,4,45,100,58,78
Ina Marsh,89,41,34,4,69
Samuel Lessard,94,62,84,51,28
Nelson Torrence,73,12,98,53,2
Patricia Boyd,55,74,79,89,45
Levi Fossett,81,51,48,10,38
Edward Chaney,75,24,65,30,99
Sherry Dinardo,4,18,31,39,29
Kenneth Campbell,29,82,70,84,89
Timothy Sims,96,96,77,36,86
Holly Duvall,35,16,8,64,26
Ronda Elza,95,4,60,9,59
William Williams,24,92,7,33,29
Mary Urbina,27,57,17,28,91
Clifton Daniels,68,66,59,10,13
Kathleen Hubbard,61,69,50,31,16
Vanessa Palma,33,18,83,57,64
Paula Henderson,6,65,45,16,45
Kenneth Blalock,61,7,42,58,6
Reba Elias,91,26,50,62,96
Kristie Gamble,65,28,97,4,94
Arthur Crosby,20,73,10,27,50
Jeremy Saechao,24,49,48,73,72
Thomas Kurz,81,25,8,70,3
Joe Wright,82,25,29,50,56
Willie Knorr,54,24,89,74,68
Jarred Neal,52,96,28,36,8
Paul Perryman,7,81,56,86,41
Beulah Handsaker,47,90,86,66,87
Howard Cater,86,90,70,76,23
Virgil Mills,41,27,96,90,10
Helen Capdeville,74,40,99,78,82
Christian Mccullough,9,2,32,17,8
James Sewell,99,73,59,48,21
Bernard Moran,47,25,90,0,60
Joseph Dudasik,79,49,4,81,25
Derrick Douglas,70,84,34,28,72
Grace Kemp,18,56,2,98,30
James Getty,15,81,72,77,1
Patrick Sears,7,63,5,9,99
Jeffrey Miller,77,91,63,14,98
Iola Laris,75,38,50,69,9
Robby Dooley,81,34,31,24,21
Hong Guertin,47,17,4,1,86
Kevin Gibson,17,60,66,83,47
Anthony Kee,1,5,17,39,61
John Solis,65,97,94,16,92
Daniel Dicks,48,18,9,52,50
William Scott,36,50,80,91,71
Rosetta Perdue,45,34,37,69,4
Judson Barker,99,96,63,2,20
Stephanie Walker,93,90,67,69,8
Michael Cohn,23,40,89,78,46
James Segraves,37,43,31,11,59
Virginia Neal,11,34,84,27,52
Patria Locke,62,87,76,15,2
Donald Castle,49,45,34,58,89
Leslie Jones,29,38,44,80,76
April Takata,65,75,58,87,6
Floyd Wertheim,3,5,58,91,99
Teresa Smith,70,43,65,34,84
Tracy Fenstermacher,60,9,86,63,5
Wilbert Harper,76,17,12,18,76
Ann Garcia,49,65,94,42,96
John Wolf,29,46,52,98,96
Clark Banda,42,37,28,61,66
Lesley Smith,52,68,59,63,17
Kevin Guerin,34,37,42,95,9
Charlie Ross,44,44,56,79,81
Josephine Garcia,81,48,29,4,34
Doris Herlocker,45,59,34,19,81
Louise Liang,48,24,32,10,40
Maria Chapman,24,17,56,21,18
Jimmie Fulford,45,50,5,98,30
Robert Jones,64,24,71,8,73
Tim Griffiths,68,78,2,57,9
Derrick Stewart,80,69,30,45,49
Laura Garza,61,26,59,36,32
David Sterling,72,9,70,34,26
Martha Jackson,54,37,71,16,76
Jerry Jaffe,25,57,92,12,94
Alejandro Wade,100,33,8,39,80
Martin Sanner,89,38,62,33,58
Annie Baker,27,70,56,26,75
Julia Bryant,66,51,67,1,33
Jennell Newnam,99,39,31,93,48
Benjamin Crabill,78,71,86,63,87
John Porter,11,57,59,24,98
Janice Gibson,74,62,62,14,62
Cecelia Jeanes,38,42,91,31,64
Anna Bogner,53,98,42,27,57
Sandy Galvan,95,62,87,59,34
Connie Mcgrady,32,37,25,35,77
James Wyckoff,46,92,26,51,10
Randy Grant,90,60,46,42,0
Jeremy Pannell,52,52,11,82,100
George Askew,5,48,79,78,46
Michael Presley,41,32,8,42,89
Richard Stewart,96,58,33,32,4
Jason Gaudio,18,75,59,16,88
Alfred Hegge,0,5,97,96,68
Sara Larsen,26,64,39,75,80
William Frautschi,73,94,94,53,82
Dean Mclaine,16,54,32,95,26
Gregory Wilson,8,100,74,37,36
Adam Ponce,97,91,18,49,46
Claudia Sanchez,80,64,97,34,1
Ida Rehberg,50,58,74,75,3
Caroline Vogel,99,17,77,2,77
Eli Jones,9,28,12,65,36
Sally Meade,81,84,61,63,93
April Wilson,6,69,98,80,34
Debra Pflieger,10,97,78,3,49
Consuela Mosley,93,99,36,85,33
Nathan Horne,10,53,6,74,39
Norman Gonzales,24,89,49,7,61
Leann Hopkins,88,41,51,48,51
Joe Hickman,31,42,82,14,17
Rose Olson,73,91,100,62,37
Raul Williams,94,58,100,68,71
Robert Witt,30,88,26,23,33
John Graney,72,61,99,31,31
Reginald Porter,62,80,71,51,36
Kathleen Souers,17,77,86,87,32
Micaela Mcdowell,50,63,75,55,44
Blaine Ernst,99,42,83,66,58
Annette Miller,59,97,95,95,78
Dianne Knight,0,100,84,79,55
Douglas Cortes,45,32,90,90,83
Todd Wyckoff,52,36,74,15,85
Ralph Giles,71,58,94,79,0
Gail Eckert,8,11,40,69,52
Laura Seifert,6,79,11,81,18
Lee Harrell,32,53,63,88,26
Kirk Williamson,22,40,98,35,78
Richard Crowley,66,75,67,75,76
Wendell Rodriguez,71,5,91,3,98
John Fritz,52,40,29,46,1
Betty Dews,49,9,93,23,53
Evelyn Downs,35,96,24,82,89
Nora Esbenshade,98,62,77,51,40
Glenn Brick,21,7,73,80,10
Christine Sanez,15,7,4,2,11
Debora Mcnair,12,77,19,77,78
Patty Stewart,13,78,19,93,73
Juan Stroik,31,75,91,50,15
Tiffanie Leslie,0,47,92,98,94
Tommy Mondragon,56,86,29,98,16
